EnsemblGeneID	R1L1Kidney	R1L3Kidney	R1L7Kidney	R2L2Kidney	R2L6Kidney	R1L2Liver	R1L4Liver	R1L6Liver	R1L8Liver	R2L3Liver
ENSG00000170873	306	344	296	354	352	289	322	270	258	295
ENSG00000180938	14	14	10	9	21	8	9	5	6	8
ENSG00000104549	270	283	261	253	315	119	131	103	123	113
ENSG00000164961	128	125	120	126	121	35	29	38	39	42
ENSG00000156831	27	25	26	23	26	19	19	16	13	16
ENSG00000208579	3	0	2	3	2	7	4	5	4	6
ENSG00000173334	98	100	102	115	99	151	146	160	142	148
ENSG00000206695	0	0	0	0	0	0	0	0	0	0
ENSG00000207138	0	0	0	0	0	0	1	0	0	0
ENSG00000168672	259	271	256	271	304	67	73	83	82	85
ENSG00000212451	0	0	0	0	0	0	0	0	0	0
ENSG00000212993	0	0	1	0	1	0	2	0	1	0
ENSG00000136997	6	10	6	6	6	12	8	5	3	8
ENSG00000212988	0	0	0	0	0	0	0	0	0	0
ENSG00000214789	0	0	0	0	0	0	0	0	0	0
ENSG00000184090	0	0	0	0	0	0	0	0	0	0
ENSG00000207110	0	0	0	0	0	0	0	1	1	0
ENSG00000201782	0	0	0	0	0	0	0	0	0	1
ENSG00000216128	0	0	0	0	0	0	0	0	0	0
ENSG00000208525	0	0	0	0	0	0	0	0	0	0
ENSG00000173301	0	0	0	0	0	0	0	0	0	0
ENSG00000147697	0	0	1	1	0	0	0	0	0	0
ENSG00000153310	39	48	34	41	44	28	16	19	16	16
ENSG00000198683	0	0	0	0	0	0	0	0	0	0
ENSG00000200075	0	0	0	0	0	0	0	0	0	0
ENSG00000153317	99	94	89	71	75	49	50	52	52	44
ENSG00000200304	0	0	0	0	0	0	0	0	0	0
ENSG00000203377	0	0	0	0	0	0	0	0	0	0
ENSG00000212342	0	0	0	0	0	0	0	0	0	0
ENSG00000208512	0	0	0	0	0	0	0	0	0	0
ENSG00000155897	0	0	1	1	0	0	1	0	0	0
ENSG00000199596	0	0	0	0	0	0	0	0	0	0
ENSG00000132294	162	197	180	164	170	214	224	204	198	220
ENSG00000132297	0	0	0	0	0	0	0	0	0	0
ENSG00000184156	0	0	1	0	1	0	0	0	0	0
ENSG00000129295	34	28	25	29	40	2	1	2	3	2
ENSG00000165071	0	2	1	0	2	2	2	2	1	2
ENSG00000129292	60	60	60	60	66	38	38	42	29	44
ENSG00000042832	8	20	10	20	12	6	4	7	2	2
ENSG00000155926	16	22	16	22	16	16	28	27	24	34
ENSG00000104415	37	36	36	36	40	2	1	7	4	2
ENSG00000104419	1344	1298	1239	1451	1361	214	187	212	196	224
ENSG00000213627	0	0	1	0	0	0	0	0	0	0
ENSG00000008513	94	96	84	92	88	128	105	101	108	124
ENSG00000212992	1	1	3	3	6	0	1	1	0	0
ENSG00000203372	0	1	2	1	0	0	1	0	0	1
ENSG00000212273	0	0	0	0	0	0	0	0	0	0
ENSG00000208504	0	0	0	0	0	0	0	0	0	0
ENSG00000208503	0	0	0	0	0	1	0	0	0	0
ENSG00000208502	0	0	0	0	0	0	0	0	0	0
ENSG00000208501	0	0	0	0	0	0	0	0	0	0
ENSG00000066827	59	62	44	54	65	8	10	9	8	3
ENSG00000207582	0	0	0	0	0	0	0	0	0	0
ENSG00000199153	0	0	0	0	0	0	0	0	0	0
ENSG00000213624	0	0	0	0	0	0	0	0	0	0
ENSG00000131773	46	37	33	42	39	10	13	10	12	14
ENSG00000199652	0	0	0	0	0	0	0	0	0	0
ENSG00000206678	0	1	0	0	0	0	0	0	0	1
ENSG00000147724	1	2	4	6	2	0	3	1	1	4
ENSG00000169436	4	3	4	1	4	0	1	0	0	1
ENSG00000208469	0	1	0	0	1	1	0	0	0	1
ENSG00000169427	0	0	1	1	0	0	0	0	0	0
ENSG00000167632	98	79	73	87	77	42	27	36	25	30
ENSG00000211505	0	0	0	0	0	0	0	0	0	0
ENSG00000179503	1	0	0	0	2	0	0	0	0	0
ENSG00000214763	0	0	0	0	0	0	0	0	0	0
ENSG00000104472	44	55	51	63	59	29	35	23	25	23
ENSG00000212991	7	3	6	1	5	1	1	0	0	2
ENSG00000123908	25	12	19	22	20	8	9	12	8	10
ENSG00000203371	0	1	0	0	0	0	2	0	0	0
ENSG00000169398	252	290	273	280	302	84	83	81	84	72
ENSG00000207792	0	0	0	0	0	0	0	0	0	0
ENSG00000203370	0	0	0	0	0	0	0	0	0	0
ENSG00000208458	0	0	0	0	0	0	0	0	0	0
ENSG00000105339	6	13	3	9	6	0	1	0	1	0
ENSG00000214762	18	20	13	20	14	6	9	9	5	8
ENSG00000204886	8	9	7	7	13	0	0	0	0	0
ENSG00000022567	26	28	26	24	32	2	5	1	2	5
ENSG00000204882	1	0	0	1	1	1	1	0	1	0
ENSG00000184489	27	30	34	37	23	4	6	9	4	6
ENSG00000184334	3	2	3	1	3	2	0	0	0	1
ENSG00000208454	0	0	0	0	0	0	0	0	0	0
ENSG00000214761	0	2	1	0	3	1	0	0	0	0
ENSG00000171045	8	3	2	7	7	4	2	2	2	2
ENSG00000200306	0	0	0	0	0	0	0	0	0	0
ENSG00000181790	1	2	2	3	3	0	1	0	2	1
ENSG00000198576	1	2	3	6	3	0	1	0	0	1
ENSG00000167653	51	51	41	48	45	0	0	1	0	0
ENSG00000180838	4	6	1	3	2	0	0	0	0	0
ENSG00000160886	7	3	8	5	1	0	2	2	3	2
ENSG00000130193	61	62	46	69	73	60	51	46	38	62
ENSG00000126233	0	0	0	0	0	0	0	0	0	0
ENSG00000197353	0	0	0	0	0	3	0	1	0	0
ENSG00000180155	3	2	2	2	3	2	2	1	4	2
ENSG00000214749	55	51	73	62	66	57	48	39	46	51
ENSG00000167656	0	0	0	0	0	0	0	0	0	0
ENSG00000104499	0	0	0	0	0	0	0	0	0	0
ENSG00000160882	0	0	0	0	0	0	0	0	0	0
ENSG00000179142	0	0	0	0	0	0	0	0	0	0
ENSG00000160932	108	129	133	146	162	408	405	361	338	429
ENSG00000177335	1	2	2	0	0	1	1	0	2	0
ENSG00000214747	0	0	0	0	0	0	0	0	0	0
ENSG00000203366	0	0	0	0	0	0	0	0	0	0
ENSG00000176956	0	0	0	0	0	0	0	0	0	0
ENSG00000182851	19	13	23	19	27	2	4	3	3	4
ENSG00000181638	11	10	14	13	17	10	8	8	8	10
ENSG00000185730	16	17	15	10	22	10	11	9	11	11
ENSG00000184428	36	40	33	38	44	33	48	19	33	39
ENSG00000212221	0	0	0	0	0	0	0	0	0	0
ENSG00000183610	0	0	0	0	1	0	0	0	0	0
ENSG00000158106	43	58	43	67	51	5	1	3	4	1
ENSG00000182759	0	1	0	0	0	0	0	0	0	0
ENSG00000014164	39	47	31	41	42	36	50	36	50	51
ENSG00000208449	0	0	0	2	2	6	4	2	5	5
ENSG00000104518	105	87	79	74	95	68	54	48	51	78
ENSG00000173201	1	1	1	1	3	1	3	1	3	2
ENSG00000204839	0	0	0	1	2	1	0	0	2	0
ENSG00000147813	53	52	60	62	76	50	62	59	63	63
ENSG00000104529	174	181	162	178	150	150	139	136	128	142
ENSG00000179886	9	8	2	8	9	2	3	1	3	1
ENSG00000104524	20	8	10	12	13	14	10	16	8	16
ENSG00000104522	54	43	39	50	57	47	58	48	48	60
ENSG00000183309	21	30	27	27	32	9	14	5	12	12
ENSG00000181135	8	14	11	15	16	9	7	4	8	8
ENSG00000181097	7	6	1	4	7	1	4	4	2	7
ENSG00000181085	7	6	3	9	6	1	0	0	0	0
ENSG00000180921	86	87	64	80	87	73	64	51	55	70
ENSG00000196370	0	1	1	0	0	0	0	1	0	1
ENSG00000214733	0	0	0	0	0	0	0	0	0	0
ENSG00000180900	110	99	99	110	113	42	34	47	31	30
ENSG00000216090	0	0	0	1	0	1	0	0	0	0
ENSG00000179950	102	125	116	132	150	102	112	110	84	118
ENSG00000185189	228	237	198	225	260	417	472	402	416	470
ENSG00000178209	467	514	422	543	532	249	220	205	209	285
ENSG00000207574	0	0	0	0	0	0	0	0	0	0
ENSG00000178685	82	62	58	70	66	38	38	30	33	39
ENSG00000178719	363	369	330	417	412	407	409	392	384	459
ENSG00000186583	21	17	7	14	16	2	2	3	0	3
ENSG00000204791	2	1	0	1	4	0	0	0	0	0
ENSG00000178814	93	82	85	99	100	50	29	33	33	46
ENSG00000178896	16	24	18	22	18	15	10	15	9	15
ENSG00000197858	140	142	130	150	148	66	58	50	52	70
ENSG00000179091	307	307	276	313	309	112	96	79	82	105
ENSG00000179526	48	81	44	74	64	43	48	44	36	39
ENSG00000179632	127	117	111	129	155	55	60	57	53	66
ENSG00000179698	7	7	5	9	9	4	5	3	4	6
ENSG00000179801	0	0	1	0	0	1	0	0	0	0
ENSG00000179832	21	15	19	10	24	0	0	0	3	2
ENSG00000204775	0	0	0	0	0	0	0	0	0	0
ENSG00000187786	0	0	0	0	0	0	0	0	0	0
ENSG00000186979	0	0	0	0	0	0	0	0	0	0
ENSG00000204771	0	0	0	0	0	0	0	0	0	0
ENSG00000170727	3	0	4	2	4	2	0	1	2	3
ENSG00000188686	0	0	0	0	0	0	0	0	0	0
ENSG00000185122	3	9	1	4	2	1	2	0	0	4
ENSG00000204769	0	0	0	0	0	0	0	0	0	0
ENSG00000185000	0	0	0	0	0	0	0	0	0	0
ENSG00000170616	0	0	0	0	0	0	0	0	0	0
ENSG00000214597	1	0	0	0	0	0	0	0	1	1
ENSG00000182325	14	10	9	14	11	16	21	15	18	17
ENSG00000185803	29	31	21	37	29	11	13	6	8	15
ENSG00000173137	2	10	9	6	7	12	9	7	9	8
ENSG00000071894	113	126	89	132	136	76	61	77	71	84
ENSG00000216133	0	1	1	0	0	0	1	0	1	0
ENSG00000147804	95	104	98	104	95	14	7	9	9	6
ENSG00000160948	110	99	111	108	114	80	61	60	58	74
ENSG00000160949	6	6	3	7	7	4	2	4	0	2
ENSG00000167701	42	44	50	52	50	205	216	173	165	189
ENSG00000204763	56	55	44	57	71	43	30	30	22	46
ENSG00000187954	24	32	31	34	45	28	21	21	26	32
ENSG00000167702	50	52	56	60	71	24	30	26	22	32
ENSG00000160973	18	20	15	15	24	11	12	10	5	14
ENSG00000160972	120	114	125	145	115	89	86	79	78	90
ENSG00000167700	37	38	31	37	50	29	37	40	24	23
ENSG00000160957	10	8	9	7	6	6	3	7	7	6
ENSG00000160959	55	47	42	62	67	25	48	42	37	34
ENSG00000177021	18	12	17	22	13	6	15	4	8	8
ENSG00000213563	83	59	68	80	93	145	98	109	106	137
ENSG00000147799	19	12	18	21	20	7	2	2	6	7
ENSG00000204756	4	9	6	1	9	0	1	0	0	0
ENSG00000198169	50	43	43	49	48	30	16	22	20	20
ENSG00000196378	18	19	14	20	15	11	11	11	8	11
ENSG00000208445	0	0	0	1	1	1	0	0	0	2
ENSG00000161016	973	963	858	1039	1018	478	466	388	378	542
ENSG00000197363	17	13	8	11	12	8	12	11	3	8
ENSG00000204752	26	27	19	17	26	19	17	11	12	16
ENSG00000147789	42	43	50	53	53	53	31	25	25	36
ENSG00000170619	17	20	22	24	24	12	28	19	14	22
ENSG00000196150	17	19	22	25	18	6	3	3	1	5
ENSG00000170631	36	23	34	30	36	17	13	11	16	11
ENSG00000196922	34	41	23	38	46	11	10	6	7	6
ENSG00000188653	19	11	5	15	13	8	6	5	7	9
ENSG00000196677	5	3	1	7	3	4	1	6	0	2
ENSG00000182307	100	79	82	101	92	46	52	45	46	55
ENSG00000205964	0	0	0	2	1	0	1	0	0	1
ENSG00000185871	0	1	0	0	0	0	0	0	0	0
ENSG00000215300	0	0	0	0	0	0	0	0	0	0
ENSG00000212971	0	0	0	0	0	0	0	0	0	0
ENSG00000198397	0	0	0	0	0	0	0	0	0	0
ENSG00000170122	0	1	0	1	1	1	0	1	0	0
ENSG00000147996	17	21	21	19	21	3	4	6	7	9
ENSG00000183784	44	48	71	51	48	2	0	2	4	6
ENSG00000107099	62	58	57	56	57	21	22	22	17	21
ENSG00000107104	333	340	271	330	349	251	249	248	234	292
ENSG00000202172	1	4	1	1	1	0	0	0	0	1
ENSG00000137090	0	0	0	0	0	0	0	1	0	0
ENSG00000064218	0	0	0	0	0	0	0	0	0	0
ENSG00000210012	0	0	0	0	0	0	0	0	0	0
ENSG00000173253	131	134	118	110	137	0	0	0	0	0
ENSG00000202383	0	0	0	0	0	0	0	0	0	0
ENSG00000080503	166	203	182	202	219	184	169	161	160	146
ENSG00000200165	0	0	0	0	0	0	0	0	0	0
ENSG00000147852	52	76	78	82	58	9	8	0	8	7
ENSG00000168263	0	0	0	0	0	0	0	0	0	0
ENSG00000080608	103	77	97	83	106	43	44	38	41	47
ENSG00000187770	14	10	8	17	15	7	9	3	5	10
ENSG00000080298	7	5	3	4	5	1	0	0	0	2
ENSG00000215297	0	0	0	0	1	0	0	0	0	0
ENSG00000203286	0	0	0	0	0	0	0	0	0	0
ENSG00000196477	0	2	1	0	1	1	0	0	0	1
ENSG00000107249	52	50	42	52	52	16	23	20	22	22
ENSG00000200941	0	0	0	0	0	2	2	0	2	0
ENSG00000106688	130	114	102	124	121	198	212	218	186	214
ENSG00000106686	1	6	4	3	7	6	4	6	5	9
ENSG00000205808	35	33	25	31	24	56	60	65	46	52
ENSG00000106993	24	30	26	29	25	43	26	31	22	49
ENSG00000147853	276	301	301	286	298	222	216	210	198	212
ENSG00000120158	12	10	6	25	20	33	39	28	34	42
ENSG00000199065	0	0	0	0	0	0	0	0	0	0
ENSG00000212967	0	0	0	1	0	1	0	0	2	0
ENSG00000214204	2	3	4	3	1	0	0	0	1	1
ENSG00000096968	49	46	45	54	61	26	15	11	17	18
ENSG00000182347	1	2	3	2	1	1	1	0	1	0
ENSG00000210104	0	0	0	0	0	0	0	0	0	0
ENSG00000210116	0	0	0	0	0	0	0	0	0	0
ENSG00000210137	0	0	0	0	0	0	0	0	0	0
ENSG00000210148	0	0	1	0	0	0	0	0	0	0
ENSG00000210155	0	0	0	0	0	0	0	0	0	0
ENSG00000210157	1	0	0	0	1	1	0	0	0	0
ENSG00000210162	0	0	0	0	0	0	0	0	0	0
ENSG00000210175	0	0	0	0	0	0	0	0	0	0
ENSG00000210179	0	0	0	0	0	0	0	0	0	0
ENSG00000210182	0	0	0	0	0	0	0	0	0	0
ENSG00000210193	0	0	0	0	0	0	0	0	0	0
ENSG00000210197	0	0	0	0	0	0	0	0	0	0
ENSG00000209079	0	0	0	0	0	0	0	0	0	0
ENSG00000209122	1	0	0	0	0	0	0	0	0	0
ENSG00000210198	0	0	0	0	0	0	0	0	0	0
ENSG00000210199	0	0	0	0	0	0	0	0	0	0
ENSG00000215285	0	0	0	0	0	0	0	1	0	0
ENSG00000120210	0	0	0	1	0	0	0	0	0	0
ENSG00000120211	1	5	1	1	0	0	0	0	0	0
ENSG00000107014	2	0	1	2	2	0	0	0	0	0
ENSG00000214195	0	1	0	0	0	0	0	0	0	0
ENSG00000107018	0	0	0	1	0	0	0	0	0	0
ENSG00000107020	47	46	64	60	65	10	14	12	12	13
ENSG00000214190	0	0	0	0	0	0	0	0	0	0
ENSG00000120217	5	6	2	6	0	0	1	0	0	0
ENSG00000197646	2	1	0	2	3	0	1	0	0	1
ENSG00000107036	33	46	35	53	38	20	20	20	14	12
ENSG00000099219	542	608	565	566	597	50	43	36	39	45
ENSG00000210211	0	0	0	1	0	0	0	0	1	0
ENSG00000120215	1	1	3	2	2	2	0	0	0	0
ENSG00000183354	124	146	173	144	148	71	70	77	57	74
ENSG00000215282	124	117	116	135	163	100	93	96	102	112
ENSG00000137040	97	103	94	85	122	57	55	67	48	67
ENSG00000137033	13	10	9	9	9	41	49	43	48	45
ENSG00000205725	10	8	16	13	9	5	3	6	5	6
ENSG00000170777	0	0	0	0	0	0	0	0	0	0
ENSG00000147854	46	54	46	40	46	28	24	28	20	22
ENSG00000179175	6	6	4	6	10	9	7	7	12	9
ENSG00000178445	96	134	104	114	125	245	248	224	232	259
ENSG00000214153	6	6	4	3	2	3	3	1	0	5
ENSG00000182367	0	0	0	0	0	0	0	1	0	0
ENSG00000214152	0	0	0	0	0	0	0	1	0	0
ENSG00000107077	52	66	60	56	44	24	22	16	16	28
ENSG00000178654	3	2	1	0	0	0	2	0	1	0
ENSG00000137038	121	132	106	140	123	48	42	37	43	41
ENSG00000153707	169	174	164	207	166	84	71	73	73	77
ENSG00000214127	0	0	0	0	1	0	0	0	1	2
ENSG00000212142	0	0	0	0	0	0	0	0	0	0
ENSG00000214126	0	0	0	0	0	0	0	0	0	0
ENSG00000200053	0	0	0	1	1	0	1	0	0	0
ENSG00000201653	0	0	0	0	0	0	0	0	0	0
ENSG00000107165	34	36	36	36	34	0	0	2	0	0
ENSG00000210274	0	0	0	0	0	0	0	0	0	0
ENSG00000210282	0	0	0	0	0	0	0	0	0	0
ENSG00000153714	13	10	7	14	11	18	25	31	24	31
ENSG00000210293	0	0	0	0	0	0	0	0	0	0
ENSG00000214121	23	42	22	39	42	18	17	17	20	24
ENSG00000107186	157	151	160	172	146	196	176	158	165	200
ENSG00000205636	0	0	0	0	0	0	0	0	0	0
ENSG00000147862	127	100	118	141	118	188	188	160	192	178
ENSG00000215261	0	0	0	0	1	0	0	0	0	0
ENSG00000175893	23	26	23	26	33	3	4	8	3	5
ENSG00000147869	2	1	7	0	0	0	0	0	0	0
ENSG00000164946	78	77	74	88	107	4	5	6	2	2
ENSG00000199814	0	0	0	0	0	0	0	0	0	0
ENSG00000214110	7	11	10	12	9	6	6	5	2	3
ENSG00000215237	1	0	1	0	2	0	1	0	0	0
ENSG00000155158	24	32	16	20	32	6	8	17	16	12
ENSG00000201890	0	0	0	0	0	0	0	0	0	0
ENSG00000215236	2	5	2	3	3	1	1	1	1	2
ENSG00000164975	76	81	74	74	80	14	14	19	17	10
ENSG00000210330	1	1	0	0	0	0	0	0	0	0
ENSG00000164985	77	69	49	70	75	39	44	34	30	40
ENSG00000210334	0	0	0	0	0	0	0	0	0	0
ENSG00000207433	0	0	0	0	0	0	0	0	0	0
ENSG00000164989	13	3	12	8	7	0	2	2	4	1
ENSG00000176982	0	0	0	0	0	0	0	0	0	0
ENSG00000207360	0	0	0	0	0	0	0	0	0	0
ENSG00000205549	0	0	0	0	0	0	0	0	0	0
ENSG00000173068	12	10	14	17	14	2	4	1	1	0
ENSG00000210379	0	2	0	0	1	0	0	0	2	2
ENSG00000210382	1	0	0	0	0	0	0	0	0	1
ENSG00000044459	22	18	30	22	23	35	41	40	39	56
ENSG00000107295	38	56	54	62	38	1	2	1	1	1
ENSG00000178031	9	7	13	9	14	2	1	0	1	0
ENSG00000210401	1	1	0	1	0	0	0	0	0	0
ENSG00000155875	0	0	0	0	0	0	2	0	2	2
ENSG00000155876	184	152	175	170	164	122	99	112	101	118
ENSG00000147874	13	16	20	14	18	10	6	8	9	9
ENSG00000212166	0	0	1	1	1	0	0	0	0	0
ENSG00000210426	0	0	0	0	0	0	0	0	0	0
ENSG00000201118	0	0	0	0	0	0	0	0	0	0
ENSG00000147872	6	10	7	13	12	18	18	18	17	15
ENSG00000137145	132	150	134	125	122	87	86	100	86	70
ENSG00000137154	1301	1338	1294	1394	1369	686	692	659	648	642
ENSG00000177076	3	4	2	4	6	1	2	0	2	2
ENSG00000147893	0	0	0	0	0	0	0	0	0	0
ENSG00000210448	0	0	0	0	0	0	0	0	0	0
ENSG00000205499	0	0	0	0	0	0	0	0	0	0
ENSG00000155886	0	1	1	0	1	0	0	0	0	0
ENSG00000216160	0	0	0	0	0	0	0	0	0	0
ENSG00000171843	44	44	44	40	44	3	2	5	4	4
ENSG00000188352	117	124	121	110	128	19	21	20	26	19
ENSG00000207609	0	0	0	0	0	0	0	0	0	0
ENSG00000202189	0	0	0	0	0	0	0	0	0	0
ENSG00000188921	26	25	33	31	30	12	8	10	6	12
ENSG00000171855	0	0	0	0	0	0	0	0	0	0
ENSG00000177047	0	0	0	0	0	0	0	0	0	0
ENSG00000199635	0	0	0	0	0	0	0	0	0	0
ENSG00000137080	0	0	0	0	0	0	0	0	0	0
ENSG00000147877	0	0	0	0	0	0	0	0	0	0
ENSG00000186809	0	0	0	0	0	0	0	0	0	0
ENSG00000214042	0	0	0	0	0	0	0	0	0	0
ENSG00000186803	0	0	0	0	0	0	0	0	0	0
ENSG00000147885	0	0	0	0	0	0	0	0	0	0
ENSG00000214040	0	0	0	0	0	0	0	0	0	0
ENSG00000147873	0	0	0	0	0	0	0	0	0	0
ENSG00000198642	128	151	149	150	137	44	67	40	44	46
ENSG00000120235	0	0	0	0	0	0	0	0	0	0
ENSG00000120247	0	0	0	0	0	0	0	0	0	0
ENSG00000188379	0	0	0	0	0	0	0	0	0	0
ENSG00000120242	0	0	0	0	0	0	0	0	0	0
ENSG00000197919	0	0	0	0	0	0	0	0	0	0
ENSG00000171889	2	3	1	3	2	0	0	0	0	0
ENSG00000184995	0	0	0	0	1	0	0	0	0	0
ENSG00000199177	0	0	0	0	0	0	0	0	0	0
ENSG00000212139	0	0	0	0	0	0	0	0	0	0
ENSG00000210529	0	2	1	0	0	0	1	0	0	2
ENSG00000099810	28	36	28	38	24	28	26	22	20	24
ENSG00000173515	0	0	0	0	0	0	0	0	0	0
ENSG00000147889	2	1	1	0	0	0	1	0	0	0
ENSG00000147883	2	2	2	2	3	0	2	1	1	1
ENSG00000215221	0	2	2	0	1	0	0	1	0	1
ENSG00000176399	16	13	12	13	14	34	34	18	21	38
ENSG00000216199	0	0	0	0	0	0	0	0	0	0
ENSG00000107105	3	1	2	1	1	0	0	0	1	0
ENSG00000215982	0	0	0	0	0	0	0	0	0	0
ENSG00000205442	0	0	0	0	0	0	0	0	0	0
ENSG00000216088	0	0	0	0	0	0	0	0	0	0
ENSG00000210545	0	0	0	0	0	0	0	0	0	0
ENSG00000198680	9	9	4	7	11	0	3	1	1	4
ENSG00000196478	0	0	0	0	0	0	0	0	0	0
ENSG00000120159	80	73	76	80	72	62	75	58	54	74
ENSG00000210561	0	0	0	0	0	0	0	0	0	0
ENSG00000210580	0	0	0	0	0	0	0	0	0	0
ENSG00000137055	97	108	88	118	82	65	84	55	53	66
ENSG00000096872	74	57	73	63	71	28	26	19	22	24
ENSG00000184434	79	85	81	82	88	5	9	4	9	13
ENSG00000120156	222	234	212	270	228	32	23	31	26	30
ENSG00000210585	0	0	0	0	0	0	0	0	0	0
ENSG00000120160	0	0	0	0	0	0	0	0	0	0
ENSG00000120162	25	34	30	32	33	1	4	2	0	2
ENSG00000205428	0	1	0	1	1	0	1	1	0	1
ENSG00000147896	0	0	0	0	0	0	0	0	0	0
ENSG00000147894	12	5	6	5	7	3	8	1	5	4
ENSG00000174482	2	2	3	2	2	1	0	0	0	1
ENSG00000215966	0	0	0	0	0	0	0	0	0	0
ENSG00000215939	0	0	0	0	0	0	0	0	0	0
ENSG00000210600	0	0	0	0	0	0	0	0	0	0
ENSG00000215210	6	5	6	7	3	1	9	4	5	6
ENSG00000215209	0	0	0	0	0	0	0	0	0	0
ENSG00000211510	1	0	0	0	0	0	0	0	0	0
ENSG00000215208	0	0	0	0	0	0	0	0	0	0
ENSG00000214020	0	0	0	0	0	1	0	0	0	0
ENSG00000216091	0	0	0	0	0	0	0	0	0	0
ENSG00000210611	1	0	1	1	5	0	2	1	5	4
ENSG00000210615	0	0	0	0	0	0	0	0	0	0
ENSG00000122729	483	456	454	499	501	371	390	342	384	438
ENSG00000107201	54	51	50	72	59	50	35	47	36	41
ENSG00000210621	0	1	1	0	0	0	0	1	1	1
ENSG00000197579	110	102	104	110	98	98	92	94	81	88
ENSG00000203543	2	0	1	0	0	1	1	1	0	0
ENSG00000203542	0	0	0	1	0	1	0	0	0	0
ENSG00000203541	0	0	2	2	0	0	0	0	0	1
ENSG00000165264	94	110	103	100	108	34	36	39	39	34
ENSG00000214006	0	0	0	0	0	0	0	0	0	1
ENSG00000205369	3	7	3	6	4	1	1	2	1	1
ENSG00000122728	11	11	6	9	11	2	6	4	1	9
ENSG00000215971	0	0	0	0	0	0	0	0	0	0
ENSG00000188133	0	0	0	0	0	0	0	0	0	0
ENSG00000200598	0	0	0	0	0	0	0	0	0	0
ENSG00000205368	0	0	0	0	0	0	0	0	0	0
ENSG00000137074	50	57	57	53	59	72	63	59	75	72
ENSG00000086061	362	368	394	360	343	254	293	282	264	285
ENSG00000122692	118	108	99	102	101	81	61	72	69	60
ENSG00000086062	281	256	267	324	322	774	731	668	665	730
ENSG00000210637	0	0	0	0	0	0	0	0	0	0
ENSG00000122711	0	0	0	0	0	0	0	0	0	0
ENSG00000107262	190	200	186	201	210	43	62	62	48	64
ENSG00000086065	161	153	124	106	124	49	35	31	30	32
ENSG00000086102	100	108	112	120	114	105	124	96	82	106
ENSG00000200544	0	0	0	0	0	0	0	0	0	0
ENSG00000165269	35	36	18	31	25	12	16	12	14	11
ENSG00000165272	137	155	138	159	147	175	159	158	151	157
ENSG00000165271	45	49	48	47	48	43	52	47	41	46
ENSG00000159712	2	1	2	5	2	4	1	0	1	0
ENSG00000205274	0	0	0	0	0	0	0	0	1	1
ENSG00000183059	112	110	87	106	124	11	12	15	5	16
ENSG00000183938	0	0	0	0	0	0	0	0	0	0
ENSG00000178161	0	0	0	0	0	0	0	0	0	0
ENSG00000215206	0	0	0	0	0	0	0	0	0	0
ENSG00000210664	0	0	0	0	0	0	0	0	0	0
ENSG00000210674	0	0	0	0	0	0	0	0	0	0
ENSG00000147974	12	10	18	12	7	8	12	8	15	10
ENSG00000010438	1	2	0	4	4	10	10	12	10	12
ENSG00000107341	219	236	243	217	241	251	267	236	244	284
ENSG00000200834	1	0	0	0	0	1	1	6	5	3
ENSG00000210688	0	0	0	0	0	1	0	0	1	0
ENSG00000137073	53	64	53	68	65	17	32	18	14	22
ENSG00000210706	1	0	0	0	0	0	0	0	0	0
ENSG00000198876	89	94	91	81	100	88	82	78	83	107
ENSG00000203513	0	1	0	0	0	0	0	0	0	0
ENSG00000165006	131	186	146	168	166	127	147	137	119	155
ENSG00000200141	0	0	0	0	1	0	0	0	0	0
ENSG00000203512	0	0	0	0	0	0	0	0	0	0
ENSG00000203511	0	0	0	0	0	0	0	0	0	0
ENSG00000210707	0	0	0	0	0	0	0	1	0	1
ENSG00000186638	6	16	8	10	8	6	4	4	3	4
ENSG00000210708	1	0	0	0	0	0	0	1	0	1
ENSG00000199915	0	0	0	0	0	0	0	0	0	0
ENSG00000164978	29	26	20	49	32	26	39	43	31	38
ENSG00000164976	40	48	34	42	38	52	50	57	52	58
ENSG00000164972	11	4	6	10	10	0	0	0	1	2
ENSG00000207032	0	0	0	0	0	0	0	0	0	0
ENSG00000164970	70	82	69	91	71	42	42	39	34	37
ENSG00000122735	2	4	1	4	3	0	1	0	0	1
ENSG00000210712	0	0	0	0	0	0	0	0	0	0
ENSG00000168913	2	0	2	1	2	12	10	12	4	14
ENSG00000122756	4	4	3	8	8	10	11	12	12	10
ENSG00000164967	31	34	29	34	32	43	36	32	30	41
ENSG00000137100	92	86	79	103	87	39	31	26	33	38
ENSG00000205143	0	0	0	0	0	3	4	3	1	3
ENSG00000147955	76	76	70	66	70	298	280	274	242	294
ENSG00000213930	40	41	49	49	39	82	78	76	70	83
ENSG00000137070	18	18	25	22	14	25	38	27	28	43
ENSG00000213927	0	0	0	0	0	0	0	0	0	0
ENSG00000187186	1	1	1	3	5	2	2	2	1	0
ENSG00000172724	2	0	0	2	4	9	6	4	4	8
ENSG00000137077	13	10	9	11	14	35	44	36	43	40
ENSG00000205108	0	0	0	0	0	0	0	0	0	0
ENSG00000215204	1	0	0	0	0	0	0	0	0	0
ENSG00000159797	0	0	0	0	0	0	0	0	0	0
ENSG00000215202	0	0	0	0	0	0	0	0	0	0
ENSG00000187791	0	0	0	0	0	0	0	0	0	0
ENSG00000178723	1	3	2	4	5	1	0	1	0	0
ENSG00000215199	1	2	0	2	0	0	1	0	1	0
